frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
477638,2025-11-26 14:50:42,salida,12140,car,147,152,125,134,170,171
478758,2025-11-26 14:51:57,salida,9831,truck,151,151,136,137,167,166
495142,2025-11-26 15:10:09,entrada,14217,car,150,152,123,139,178,165
500870,2025-11-26 15:16:31,entrada,14428,car,152,152,120,136,185,168
510182,2025-11-26 15:26:52,entrada,14788,truck,161,151,144,136,178,166
511662,2025-11-26 15:28:30,entrada,14851,car,141,153,123,138,160,168
512454,2025-11-26 15:29:23,salida,14906,truck,150,151,136,132,165,171
517866,2025-11-26 15:35:24,entrada,15144,car,142,153,114,140,171,166
529804,2025-11-26 15:48:40,entrada,15744,car,151,153,117,136,186,170
529976,2025-11-26 15:48:51,salida,15716,car,149,151,134,136,165,167
533318,2025-11-26 15:52:34,entrada,15904,car,158,151,134,133,182,170
537674,2025-11-26 15:57:24,entrada,16212,truck,154,152,137,133,172,171
537748,2025-11-26 15:57:29,entrada,16205,truck,157,155,139,139,175,171
539242,2025-11-26 15:59:09,salida,16338,car,155,150,138,136,173,165
543314,2025-11-26 16:03:40,salida,16544,car,160,150,144,137,176,164
545506,2025-11-26 16:06:07,entrada,16708,car,151,152,122,138,180,167
551880,2025-11-26 16:13:12,salida,15754,car,153,151,134,134,173,168
559700,2025-11-26 16:21:53,salida,17387,truck,145,152,130,137,161,167
584536,2025-11-26 16:49:29,entrada,18362,car,152,152,123,138,182,166
589978,2025-11-26 16:55:31,entrada,18538,car,139,155,114,142,165,168
593492,2025-11-26 16:59:26,salida,18699,car,147,152,126,135,169,170
608308,2025-11-26 17:15:53,entrada,19100,truck,152,152,134,133,171,171
609110,2025-11-26 17:16:47,entrada,19160,car,149,153,119,138,180,169
612192,2025-11-26 17:20:12,entrada,19267,car,145,153,120,138,171,169
615380,2025-11-26 17:23:45,entrada,19375,car,145,153,116,140,175,166
618244,2025-11-26 17:26:56,salida,19457,car,142,152,125,137,160,168
630804,2025-11-26 17:40:53,entrada,19712,car,154,152,121,136,188,168
662566,2025-11-26 18:16:11,entrada,20538,truck,162,151,136,132,189,171
670290,2025-11-26 18:24:46,entrada,20745,car,158,151,136,133,180,170
685610,2025-11-26 18:41:47,salida,21090,car,149,151,132,136,167,167
687042,2025-11-26 18:43:22,entrada,21155,car,142,153,105,136,179,171
690064,2025-11-26 18:46:44,entrada,21270,truck,156,153,129,133,183,173
690944,2025-11-26 18:47:42,salida,21302,car,156,151,138,137,174,166
691076,2025-11-26 18:47:51,entrada,21340,car,154,152,135,136,174,168
692780,2025-11-26 18:49:45,salida,21395,car,154,151,138,139,171,164
693538,2025-11-26 18:50:35,entrada,21424,car,154,153,134,136,174,170
697092,2025-11-26 18:54:32,salida,21553,car,147,152,129,137,166,168
698036,2025-11-26 18:55:35,salida,21589,car,143,152,122,136,164,169
704930,2025-11-26 19:03:15,entrada,21846,truck,139,154,98,135,181,173
706016,2025-11-26 19:04:27,salida,21861,truck,157,150,142,135,172,166
727894,2025-11-26 19:28:46,salida,22572,car,153,151,136,137,170,166
749878,2025-11-26 19:53:11,entrada,23090,truck,162,151,144,133,181,169
757398,2025-11-26 20:01:33,entrada,23206,car,142,153,105,136,180,170
758190,2025-11-26 20:02:26,salida,23237,car,160,150,145,137,175,163
762274,2025-11-26 20:06:58,salida,23233,car,150,151,133,137,168,166
765962,2025-11-26 20:11:04,entrada,23481,car,146,153,117,140,176,166
769068,2025-11-26 20:14:31,entrada,23562,truck,152,152,130,135,174,169
770890,2025-11-26 20:16:32,salida,23580,car,132,154,114,142,151,166
771546,2025-11-26 20:17:16,salida,23600,car,161,150,147,137,176,164
776042,2025-11-26 20:22:16,salida,23776,car,155,151,139,138,171,164
776962,2025-11-26 20:23:17,entrada,23831,truck,161,152,147,133,176,171
778944,2025-11-26 20:25:29,entrada,23885,car,162,151,141,135,184,167
782484,2025-11-26 20:29:25,entrada,23923,truck,161,151,143,137,180,166
791724,2025-11-26 20:39:41,entrada,24078,car,142,153,111,139,173,167
791820,2025-11-26 20:39:48,entrada,24080,car,140,154,112,139,168,169
797416,2025-11-26 20:46:01,entrada,24197,car,154,152,125,136,184,168
799162,2025-11-26 20:47:57,entrada,24263,truck,160,152,143,137,178,167
