frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
563816,2025-11-17 16:26:27,entrada,17416,truck,146,140,132,126,160,155
575664,2025-11-17 16:39:37,entrada,17611,truck,139,141,101,123,177,159
575730,2025-11-17 16:39:42,entrada,17615,car,141,141,115,126,168,156
577336,2025-11-17 16:41:29,entrada,17687,truck,154,139,136,118,173,161
583360,2025-11-17 16:48:10,entrada,18047,car,135,142,99,123,172,161
587514,2025-11-17 16:52:47,salida,18120,truck,145,139,129,122,162,156
588848,2025-11-17 16:54:16,entrada,18185,car,141,141,117,125,165,158
593056,2025-11-17 16:58:57,entrada,18283,car,150,141,121,126,180,156
613116,2025-11-17 17:21:14,entrada,18829,car,140,141,110,124,171,158
621774,2025-11-17 17:30:51,salida,19158,car,141,140,122,124,160,157
623350,2025-11-17 17:32:36,salida,17715,truck,139,140,122,122,157,159
629468,2025-11-17 17:39:24,entrada,19410,truck,145,141,125,122,166,161
631818,2025-11-17 17:42:01,salida,19465,truck,146,136,133,124,160,148
640652,2025-11-17 17:51:50,salida,19704,truck,146,138,131,125,161,152
645198,2025-11-17 17:56:53,entrada,19841,car,138,143,105,128,171,158
645282,2025-11-17 17:56:58,entrada,19846,car,141,141,109,124,174,159
648918,2025-11-17 18:01:01,entrada,19969,car,140,141,110,126,170,156
650348,2025-11-17 18:02:36,salida,19994,truck,143,140,127,123,160,158
650500,2025-11-17 18:02:46,entrada,20041,car,136,142,108,127,165,157
657964,2025-11-17 18:11:04,entrada,20185,car,143,141,114,126,172,156
659446,2025-11-17 18:12:43,entrada,20230,car,147,140,129,125,165,155
670810,2025-11-17 18:25:20,entrada,20416,car,147,140,116,123,179,158
678460,2025-11-17 18:33:50,entrada,20557,car,130,142,111,129,150,156
687650,2025-11-17 18:44:03,entrada,20750,truck,146,140,125,121,168,159
687764,2025-11-17 18:44:10,entrada,20772,car,147,140,118,123,176,157
688348,2025-11-17 18:44:49,entrada,20791,car,152,139,133,122,171,156
690074,2025-11-17 18:46:44,salida,20842,car,141,140,126,128,157,153
698612,2025-11-17 18:56:14,salida,21001,car,147,139,128,122,166,157
704198,2025-11-17 19:02:26,entrada,21183,car,132,143,102,123,162,163
707118,2025-11-17 19:05:41,entrada,21238,car,151,139,132,123,171,155
709842,2025-11-17 19:08:42,salida,21318,car,139,140,122,126,156,154
715686,2025-11-17 19:15:12,entrada,21444,car,140,141,118,122,162,160
719558,2025-11-17 19:19:30,entrada,21516,truck,151,140,130,119,172,162
742788,2025-11-17 19:45:19,entrada,21987,car,140,142,110,125,171,159
744120,2025-11-17 19:46:48,salida,22021,car,139,140,122,126,157,154
745728,2025-11-17 19:48:35,entrada,22083,car,135,142,103,127,167,157
750288,2025-11-17 19:53:39,salida,22176,truck,147,139,133,125,162,154
756840,2025-11-17 20:00:56,entrada,22302,car,144,140,114,126,174,155
758614,2025-11-17 20:02:54,salida,22390,car,147,139,134,127,161,151
758774,2025-11-17 20:03:04,salida,22402,car,149,139,131,126,167,153
767762,2025-11-17 20:13:04,entrada,22823,car,154,140,137,123,171,157
769372,2025-11-17 20:14:51,entrada,22897,car,136,142,107,123,165,161
777190,2025-11-17 20:23:32,salida,23200,car,145,139,132,126,159,153
793242,2025-11-17 20:41:22,salida,24018,car,136,136,120,122,153,150
800790,2025-11-17 20:49:46,entrada,24411,car,139,142,108,127,171,157
804442,2025-11-17 20:53:49,entrada,24590,truck,143,143,100,121,186,166
