frame_idx,timestamp,evento,track_id,clase,cx,cy,x1,y1,x2,y2
710126,2025-11-28 19:09:01,entrada,27560,car,148,152,129,137,168,167
728508,2025-11-28 19:29:27,salida,21929,car,156,151,139,138,173,165
730258,2025-11-28 19:31:23,salida,28595,truck,144,152,123,135,166,170
761240,2025-11-28 20:05:49,entrada,30207,car,149,152,118,135,181,169
776822,2025-11-28 20:23:08,salida,31124,car,148,151,132,136,165,167
780814,2025-11-28 20:27:34,entrada,31244,car,156,151,137,136,176,166
782332,2025-11-28 20:29:15,entrada,31303,truck,143,153,107,135,180,172
783066,2025-11-28 20:30:04,entrada,31379,truck,148,153,132,138,164,168
787360,2025-11-28 20:34:50,salida,31582,truck,150,151,134,138,167,164
790590,2025-11-28 20:38:26,entrada,31761,car,149,152,119,136,180,169
799632,2025-11-28 20:48:28,entrada,32105,car,146,154,114,137,179,171
799746,2025-11-28 20:48:36,entrada,32127,car,136,154,104,137,168,171
